交易日期,到期日期,履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價,到期天數,無風險利率,隱含波動率(結算價),隱含波動率(收盤價)
2020/02/13,2020/06/17,11000.0,put,40,149.0,149.0,65,11690,11743,11679,11689,11689,125,0.0066,0.1525287898934443,0.1525287898934443
2020/02/13,2020/06/17,11400.0,put,664,269.0,269.0,65,11690,11743,11679,11689,11689,125,0.0066,0.14753872149929714,0.14753872149929714
2020/02/13,2020/06/17,12000.0,call,32,230.0,240.0,65,11690,11743,11679,11689,11689,125,0.0066,0.13592360717120608,0.1320868125079506
2020/02/14,2020/06/17,8600.0,put,55,6.0,6.0,67,11680,11755,11675,11718,11718,124,0.0066,0.23685767812671527,0.23685767812671527
2020/02/14,2020/06/17,9600.0,put,59,22.0,22.0,67,11680,11755,11675,11718,11718,124,0.0066,0.20004091987201447,0.20004091987201447
2020/02/14,2020/06/17,9800.0,put,304,22.5,22.5,67,11680,11755,11675,11718,11718,124,0.0066,0.18365881462636513,0.18365881462636513
2020/02/14,2020/06/17,10000.0,put,530,31.5,31.5,67,11680,11755,11675,11718,11718,124,0.0066,0.1789405022799047,0.1789405022799047
2020/02/14,2020/06/17,10200.0,put,545,43.0,43.0,67,11680,11755,11675,11718,11718,124,0.0066,0.17352386540859796,0.17352386540859796
2020/02/14,2020/06/17,11000.0,put,101,149.0,149.0,67,11680,11755,11675,11718,11718,124,0.0066,0.15637370520720015,0.15637370520720015
2020/02/14,2020/06/17,11200.0,put,38,186.0,186.0,67,11680,11755,11675,11718,11718,124,0.0066,0.1472629946822794,0.1472629946822794
2020/02/14,2020/06/17,11400.0,put,147,247.0,262.0,67,11680,11755,11675,11718,11718,124,0.0066,0.14951844770518516,0.14362135010167465
2020/02/14,2020/06/17,12400.0,call,75,114.0,114.0,67,11680,11755,11675,11718,11718,124,0.0066,0.12705343436051453,0.12705343436051453
2020/02/14,2020/06/17,12600.0,call,109,75.0,75.0,67,11680,11755,11675,11718,11718,124,0.0066,0.12551454891397174,0.12551454891397174
2020/02/14,2020/06/17,12800.0,call,157,50.0,50.0,67,11680,11755,11675,11718,11718,124,0.0066,0.12595863723081702,0.12595863723081702
2020/02/14,2020/06/17,13000.0,call,38,34.0,34.0,67,11680,11755,11675,11718,11718,124,0.0066,0.12772439550777567,0.12772439550777567
2020/02/17,2020/06/17,9000.0,put,125,9.0,9.0,81,11614,11698,11614,11680,11680,121,0.0066,0.21857265853662763,0.21857265853662763
2020/02/17,2020/06/17,9200.0,put,37,11.0,11.0,81,11614,11698,11614,11680,11680,121,0.0066,0.20890488718478906,0.20890488718478906
2020/02/17,2020/06/17,9800.0,put,196,23.5,23.5,81,11614,11698,11614,11680,11680,121,0.0066,0.18487651831080734,0.18487651831080734
2020/02/17,2020/06/17,10000.0,put,663,32.5,32.5,81,11614,11698,11614,11680,11680,121,0.0066,0.17957651681794687,0.17957651681794687
2020/02/17,2020/06/17,10200.0,put,580,46.5,46.5,81,11614,11698,11614,11680,11680,121,0.0066,0.176122859142509,0.176122859142509
2020/02/17,2020/06/17,10400.0,put,1005,68.0,68.0,81,11614,11698,11614,11680,11680,121,0.0066,0.17462658700879735,0.17462658700879735
2020/02/17,2020/06/17,10800.0,put,44,119.0,119.0,81,11614,11698,11614,11680,11680,121,0.0066,0.16310388894538455,0.16310388894538455
2020/02/17,2020/06/17,11000.0,put,58,165.0,165.0,81,11614,11698,11614,11680,11680,121,0.0066,0.16166798530134505,0.16166798530134505
2020/02/17,2020/06/17,11400.0,put,1311,279.0,270.0,81,11614,11698,11614,11680,11680,121,0.0066,0.1490309322542079,0.1525728047990184
2020/02/17,2020/06/17,12200.0,call,133,155.0,155.0,81,11614,11698,11614,11680,11680,121,0.0066,0.13009309821335932,0.13009309821335932
2020/02/17,2020/06/17,12400.0,call,63,105.0,105.0,81,11614,11698,11614,11680,11680,121,0.0066,0.12841828410952097,0.12841828410952097
2020/02/18,2020/06/17,8600.0,put,78,6.9,6.9,281,11627,11627,11545,11562,11563,120,0.0066,0.2364806777892263,0.23642260548185318
2020/02/18,2020/06/17,8800.0,put,45,7.7,7.7,281,11627,11627,11545,11562,11563,120,0.0066,0.22371688912374432,0.2236576219073043
2020/02/18,2020/06/17,9200.0,put,35,11.0,13.0,281,11627,11627,11545,11562,11563,120,0.0066,0.20808332850965114,0.20240932749691726
2020/02/18,2020/06/17,9600.0,put,75,21.0,21.0,281,11627,11627,11545,11562,11563,120,0.0066,0.1908362091221343,0.19076631306181374
2020/02/18,2020/06/17,9800.0,put,287,30.0,30.0,281,11627,11627,11545,11562,11563,120,0.0066,0.18670319656079487,0.18662863730074414
2020/02/18,2020/06/17,10000.0,put,677,44.5,44.5,281,11627,11627,11545,11562,11563,120,0.0066,0.18487902459118055,0.18479850659294983
2020/02/18,2020/06/17,10200.0,put,608,59.0,59.0,281,11627,11627,11545,11562,11563,120,0.0066,0.17850582624463662,0.17841967077879262
2020/02/18,2020/06/17,10400.0,put,1011,84.0,84.0,281,11627,11627,11545,11562,11563,120,0.0066,0.1763945908506114,0.17630058711958696
2020/02/18,2020/06/17,10600.0,put,33,112.0,112.0,281,11627,11627,11545,11562,11563,120,0.0066,0.17138605306123111,0.17128361035658862
2020/02/18,2020/06/17,10800.0,put,84,145.0,145.0,281,11627,11627,11545,11562,11563,120,0.0066,0.16489097133987857,0.16477869804393983
2020/02/18,2020/06/17,11000.0,put,62,188.0,188.0,281,11627,11627,11545,11562,11563,120,0.0066,0.15891198057650022,0.1587873093237511
2020/02/18,2020/06/17,12200.0,call,59,126.0,126.0,281,11627,11627,11545,11562,11563,120,0.0066,0.13187124089481356,0.13199010754750679
2020/02/18,2020/06/17,12400.0,call,60,82.0,82.0,281,11627,11627,11545,11562,11563,120,0.0066,0.12919292928709356,0.12929689410401077
2020/02/19,2020/09/16,9000.0,put,45,34.0,34.0,77,11233,11350,11203,11322,11322,210,0.00825,0.18979188795821178,0.18979188795821178
2020/02/19,2020/09/16,12400.0,call,37,120.0,120.0,77,11233,11350,11203,11322,11322,210,0.00825,0.1333991326019832,0.1333991326019832
2020/02/19,2020/09/16,12600.0,call,81,85.0,85.0,77,11233,11350,11203,11322,11322,210,0.00825,0.131073713075389,0.131073713075389
2020/02/19,2020/09/16,14800.0,call,301,6.5,6.5,77,11233,11350,11203,11322,11322,210,0.00825,0.1570069603980282,0.1570069603980282
2020/02/20,2020/06/17,9600.0,put,680,18.5,18.5,175,11750,11755,11613,11644,11644,118,0.0066,0.19341076884883163,0.19341076884883163
2020/02/20,2020/06/17,9800.0,put,697,26.5,26.5,175,11750,11755,11613,11644,11644,118,0.0066,0.18926523862381678,0.18926523862381678
2020/02/20,2020/06/17,10000.0,put,524,36.0,36.0,175,11750,11755,11613,11644,11644,118,0.0066,0.1833733876548304,0.1833733876548304
2020/02/20,2020/06/17,10200.0,put,463,48.0,52.0,175,11750,11755,11613,11644,11644,118,0.0066,0.18064576782033354,0.1768522513589344
2020/02/20,2020/06/17,10400.0,put,131,78.0,72.0,175,11750,11755,11613,11644,11644,118,0.0066,0.17667191006344488,0.18114163657771268
2020/02/20,2020/06/17,10600.0,put,159,95.0,95.0,175,11750,11755,11613,11644,11644,118,0.0066,0.17057295239253864,0.17057295239253864
2020/02/20,2020/06/17,10800.0,put,2402,129.0,129.0,175,11750,11755,11613,11644,11644,118,0.0066,0.16681063318054817,0.16681063318054817
2020/02/20,2020/06/17,11000.0,put,887,165.0,165.0,175,11750,11755,11613,11644,11644,118,0.0066,0.1594536405674499,0.1594536405674499
2020/02/20,2020/06/17,11600.0,call,1052,425.0,408.0,175,11750,11755,11613,11644,11644,118,0.0066,0.14664249952774316,0.1531171141838003
2020/02/20,2020/06/17,11600.0,put,1001,364.0,364.0,175,11750,11755,11613,11644,11644,118,0.0066,0.14660678132852914,0.14660678132852914
2020/02/20,2020/06/17,11800.0,call,160,294.0,310.0,175,11750,11755,11613,11644,11644,118,0.0066,0.14432077126517762,0.13820199278481055
2020/02/20,2020/06/17,12200.0,call,39,149.0,149.0,175,11750,11755,11613,11644,11644,118,0.0066,0.1336545983532213,0.1336545983532213
2020/02/20,2020/06/17,12600.0,call,59,61.0,61.0,175,11750,11755,11613,11644,11644,118,0.0066,0.1271783063846139,0.1271783063846139
2020/02/20,2020/06/17,13000.0,call,64,27.0,27.0,175,11750,11755,11613,11644,11644,118,0.0066,0.129809696634998,0.129809696634998
2020/02/21,2020/06/17,9000.0,put,39,11.5,11.5,139,11601,11691,11570,11591,11591,117,0.0066,0.22523908596099848,0.22523908596099848
2020/02/21,2020/06/17,9400.0,put,872,18.5,18.5,139,11601,11691,11570,11591,11591,117,0.0066,0.20815202824427892,0.20815202824427892
2020/02/21,2020/06/17,9600.0,put,1293,25.5,25.5,139,11601,11691,11570,11591,11591,117,0.0066,0.20291465846341988,0.20291465846341988
2020/02/21,2020/06/17,9800.0,put,853,33.5,33.5,139,11601,11691,11570,11591,11591,117,0.0066,0.19590448982847647,0.19590448982847647
2020/02/21,2020/06/17,10000.0,put,749,45.0,45.0,139,11601,11691,11570,11591,11591,117,0.0066,0.19003891918979235,0.19003891918979235
2020/02/21,2020/06/17,10200.0,put,536,59.0,59.0,139,11601,11691,11570,11591,11591,117,0.0066,0.18321248005865715,0.18321248005865715
2020/02/21,2020/06/17,10400.0,put,47,83.0,83.0,139,11601,11691,11570,11591,11591,117,0.0066,0.18058613971586765,0.18058613971586765
2020/02/21,2020/06/17,10600.0,put,165,104.0,104.0,139,11601,11691,11570,11591,11591,117,0.0066,0.17162085719739453,0.17162085719739453
2020/02/21,2020/06/17,10800.0,put,2997,151.0,151.0,139,11601,11691,11570,11591,11591,117,0.0066,0.1732581220134612,0.1732581220134612
2020/02/21,2020/06/17,11000.0,put,1081,188.0,188.0,139,11601,11691,11570,11591,11591,117,0.0066,0.16444533056870664,0.16444533056870664
2020/02/21,2020/06/17,11800.0,call,53,285.0,285.0,139,11601,11691,11570,11591,11591,117,0.0066,0.14427831437116767,0.14427831437116767
2020/02/21,2020/06/17,11800.0,put,105,487.0,493.0,139,11601,11691,11570,11591,11591,117,0.0066,0.14406119356536784,0.14172685791766385
2020/02/21,2020/06/17,12000.0,call,174,208.0,208.0,139,11601,11691,11570,11591,11591,117,0.0066,0.14203922947342967,0.14203922947342967
2020/02/21,2020/06/17,12600.0,call,54,58.0,58.0,139,11601,11691,11570,11591,11591,117,0.0066,0.13077109398675366,0.13077109398675366
2020/02/24,2020/06/17,8600.0,call,31,2860.0,2840.0,275,11455,11512,11411,11437,11438,114,0.0066,0.23944333134144957,0.2972760128965577
2020/02/24,2020/06/17,8600.0,put,62,8.6,8.6,275,11455,11512,11411,11437,11438,114,0.0066,0.24266973342291034,0.24260777716739845
2020/02/24,2020/06/17,8800.0,put,46,11.5,11.5,275,11455,11512,11411,11437,11438,114,0.0066,0.2358033200295457,0.2357387363529925
2020/02/24,2020/06/17,9000.0,put,144,13.0,13.0,275,11455,11512,11411,11437,11438,114,0.0066,0.22271426676046177,0.22264805162700843
2020/02/24,2020/06/17,9200.0,put,78,19.5,19.5,275,11455,11512,11411,11437,11438,114,0.0066,0.22042661021936738,0.2203562243954099
2020/02/24,2020/06/17,9400.0,put,2070,25.0,25.0,275,11455,11512,11411,11437,11438,114,0.0066,0.21218584468488175,0.21211213628769596
2020/02/24,2020/06/17,9600.0,put,1255,33.5,33.5,275,11455,11512,11411,11437,11438,114,0.0066,0.20594661713043386,0.2058686483044725
2020/02/24,2020/06/17,9800.0,put,1118,45.5,45.5,275,11455,11512,11411,11437,11438,114,0.0066,0.20063874408866614,0.20055566185763019
2020/02/24,2020/06/17,10000.0,put,711,60.0,60.0,275,11455,11512,11411,11437,11438,114,0.0066,0.19417558657560888,0.19408689165804152
2020/02/24,2020/06/17,10200.0,put,557,80.0,80.0,275,11455,11512,11411,11437,11438,114,0.0066,0.18864500929552191,0.1885494794457222
2020/02/24,2020/06/17,10600.0,put,80,148.0,148.0,275,11455,11512,11411,11437,11438,114,0.0066,0.18254911235264265,0.18243448091401882
2020/02/24,2020/06/17,11200.0,put,125,309.0,309.0,275,11455,11512,11411,11437,11438,114,0.0066,0.16565962333077336,0.1654998934441994
2020/02/24,2020/06/17,11400.0,put,655,390.0,390.0,275,11455,11512,11411,11437,11438,114,0.0066,0.16090967468058162,0.160725722567022
2020/02/24,2020/06/17,11600.0,call,63,320.0,325.0,275,11455,11512,11411,11437,11438,114,0.0066,0.15637900272171731,0.15457903634758954
2020/02/24,2020/06/17,11600.0,put,393,490.0,490.0,275,11455,11512,11411,11437,11438,114,0.0066,0.1576978147225168,0.1574821594594454
2020/02/24,2020/06/17,11800.0,put,504,600.0,590.0,275,11455,11512,11411,11437,11438,114,0.0066,0.14802930890414367,0.1519186627527459
2020/02/24,2020/06/17,12000.0,call,189,169.0,169.0,275,11455,11512,11411,11437,11438,114,0.0066,0.14826011131175806,0.1483939649583733
2020/02/24,2020/06/17,12000.0,put,948,730.0,730.0,275,11455,11512,11411,11437,11438,114,0.0066,0.14833151829832672,0.14801201284048449
2020/02/24,2020/06/17,12200.0,call,84,116.0,116.0,275,11455,11512,11411,11437,11438,114,0.0066,0.14520299292704514,0.14532043009735873
2020/02/24,2020/06/17,12400.0,call,156,77.0,77.0,275,11455,11512,11411,11437,11438,114,0.0066,0.1426682510179635,0.14277229421255733
2020/02/24,2020/06/17,12600.0,call,38,53.0,53.0,275,11455,11512,11411,11437,11438,114,0.0066,0.1433749203847557,0.14346911080699964
2020/02/25,2020/06/17,9000.0,put,36,13.0,13.0,213,11330,11486,11314,11471,11471,113,0.0066,0.22588631597101982,0.22588631597101982
2020/02/25,2020/06/17,9400.0,put,889,21.5,21.5,213,11330,11486,11314,11471,11471,113,0.0066,0.2092574268007025,0.2092574268007025
2020/02/25,2020/06/17,9600.0,put,1085,30.0,30.0,213,11330,11486,11314,11471,11471,113,0.0066,0.20444580393349973,0.20444580393349973
2020/02/25,2020/06/17,9800.0,put,974,40.5,40.5,213,11330,11486,11314,11471,11471,113,0.0066,0.19854793852304423,0.19854793852304423
2020/02/25,2020/06/17,10000.0,put,804,59.0,59.0,213,11330,11486,11314,11471,11471,113,0.0066,0.1970405239183817,0.1970405239183817
2020/02/25,2020/06/17,10200.0,put,609,77.0,77.0,213,11330,11486,11314,11471,11471,113,0.0066,0.19032867285827834,0.19032867285827834
2020/02/25,2020/06/17,10400.0,put,110,110.0,110.0,213,11330,11486,11314,11471,11471,113,0.0066,0.19000809006112485,0.19000809006112485
2020/02/25,2020/06/17,10600.0,put,583,148.0,148.0,213,11330,11486,11314,11471,11471,113,0.0066,0.18713233106606464,0.18713233106606464
2020/02/25,2020/06/17,10800.0,put,359,220.0,200.0,213,11330,11486,11314,11471,11471,113,0.0066,0.1863090853053927,0.19584913752372687
2020/02/25,2020/06/17,11000.0,put,293,244.0,244.0,213,11330,11486,11314,11471,11471,113,0.0066,0.17673009165124368,0.17673009165124368
2020/02/25,2020/06/17,11800.0,call,33,245.0,245.0,213,11330,11486,11314,11471,11471,113,0.0066,0.150283666893807,0.150283666893807
2020/02/25,2020/06/17,12200.0,call,41,121.0,121.0,213,11330,11486,11314,11471,11471,113,0.0066,0.14451530460626588,0.14451530460626588
2020/02/25,2020/06/17,12400.0,call,73,81.0,81.0,213,11330,11486,11314,11471,11471,113,0.0066,0.14232189367952297,0.14232189367952297
2020/02/26,2020/06/17,8600.0,put,476,10.0,10.0,390,11320,11403,11295,11346,11346,112,0.0066,0.2445159132562221,0.2445159132562221
2020/02/26,2020/06/17,8800.0,put,57,12.5,12.5,390,11320,11403,11295,11346,11346,112,0.0066,0.23500141387448537,0.23500141387448537
2020/02/26,2020/06/17,9000.0,put,79,18.5,18.5,390,11320,11403,11295,11346,11346,112,0.0066,0.23232202462029913,0.23232202462029913
2020/02/26,2020/06/17,9400.0,put,1819,31.0,31.0,390,11320,11403,11295,11346,11346,112,0.0066,0.21670989987100084,0.21670989987100084
2020/02/26,2020/06/17,9600.0,put,1091,45.0,45.0,390,11320,11403,11295,11346,11346,112,0.0066,0.2148589607894213,0.2148589607894213
2020/02/26,2020/06/17,9800.0,put,829,58.0,58.0,390,11320,11403,11295,11346,11346,112,0.0066,0.20743215314348284,0.20743215314348284
2020/02/26,2020/06/17,10000.0,put,658,76.0,76.0,390,11320,11403,11295,11346,11346,112,0.0066,0.20116051088316156,0.20116051088316156
2020/02/26,2020/06/17,10200.0,put,794,108.0,108.0,390,11320,11403,11295,11346,11346,112,0.0066,0.20096448231681643,0.20096448231681643
2020/02/26,2020/06/17,10400.0,put,324,143.0,143.0,390,11320,11403,11295,11346,11346,112,0.0066,0.19720899564465663,0.19720899564465663
2020/02/26,2020/06/17,10600.0,put,221,186.0,186.0,390,11320,11403,11295,11346,11346,112,0.0066,0.1930677360334734,0.1930677360334734
2020/02/26,2020/06/17,10800.0,put,355,241.0,241.0,390,11320,11403,11295,11346,11346,112,0.0066,0.1898716142912742,0.1898716142912742
2020/02/26,2020/06/17,11000.0,put,950,302.0,302.0,390,11320,11403,11295,11346,11346,112,0.0066,0.18430021626830906,0.18430021626830906
2020/02/26,2020/06/17,11200.0,put,251,373.0,373.0,390,11320,11403,11295,11346,11346,112,0.0066,0.1778716163349588,0.1778716163349588
2020/02/26,2020/06/17,11400.0,put,705,462.0,462.0,390,11320,11403,11295,11346,11346,112,0.0066,0.17330538040395946,0.17330538040395946
2020/02/26,2020/06/17,11600.0,call,232,312.0,312.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16875215144493463,0.16875215144493463
2020/02/26,2020/06/17,11600.0,put,504,550.0,565.0,390,11320,11403,11295,11346,11346,112,0.0066,0.1685543326613703,0.16244388853478756
2020/02/26,2020/06/17,11800.0,call,55,226.0,226.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16214863626908724,0.16214863626908724
2020/02/26,2020/06/17,11800.0,put,810,690.0,685.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16469894098244126,0.16684782798232747
2020/02/26,2020/06/17,12000.0,call,52,166.0,166.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16046048370429153,0.16046048370429153
2020/02/26,2020/06/17,12000.0,put,940,815.0,820.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16108784288481512,0.15871198134691827
2020/02/26,2020/06/17,12200.0,call,62,121.0,121.0,390,11320,11403,11295,11346,11346,112,0.0066,0.16003731260024143,0.16003731260024143
2020/02/26,2020/06/17,12400.0,call,51,80.0,80.0,390,11320,11403,11295,11346,11346,112,0.0066,0.15552299123995889,0.15552299123995889
2020/02/27,2020/06/17,8600.0,put,315,13.5,13.5,410,11325,11365,11168,11211,11200,111,0.0066,0.24765302958164356,0.24840221063666953
2020/02/27,2020/06/17,8800.0,put,83,20.0,20.0,410,11325,11365,11168,11211,11200,111,0.0066,0.24542670351180218,0.24622090608329456
2020/02/27,2020/06/17,9000.0,put,133,23.0,23.0,410,11325,11365,11168,11211,11200,111,0.0066,0.23223309836135517,0.23305214337765848
2020/02/27,2020/06/17,9200.0,put,113,30.5,30.5,410,11325,11365,11168,11211,11200,111,0.0066,0.22548046195648974,0.2263433322465418
2020/02/27,2020/06/17,9400.0,put,1294,46.5,46.5,410,11325,11365,11168,11211,11200,111,0.0066,0.22643003659733213,0.22736182388249584
2020/02/27,2020/06/17,9600.0,put,927,55.0,55.0,410,11325,11365,11168,11211,11200,111,0.0066,0.2142030647976284,0.21517849412593784
2020/02/27,2020/06/17,9800.0,put,930,74.0,74.0,410,11325,11365,11168,11211,11200,111,0.0066,0.20944645534022183,0.2104934590135316
2020/02/27,2020/06/17,10000.0,put,1710,101.0,101.0,410,11325,11365,11168,11211,11200,111,0.0066,0.20648234651885633,0.20761726039054598
2020/02/27,2020/06/17,10200.0,put,2463,138.0,138.0,410,11325,11365,11168,11211,11200,111,0.0066,0.20501250138020757,0.20625348078935496
2020/02/27,2020/06/17,10400.0,put,379,191.0,191.0,410,11325,11365,11168,11211,11200,111,0.0066,0.2069391758593268,0.20831145220524905
2020/02/27,2020/06/17,10600.0,put,221,249.0,249.0,410,11325,11365,11168,11211,11200,111,0.0066,0.20551691587837087,0.207032779721512
2020/02/27,2020/06/17,10800.0,put,344,308.0,308.0,410,11325,11365,11168,11211,11200,111,0.0066,0.1994877536552558,0.2011658122777272
2020/02/27,2020/06/17,11000.0,put,1006,386.0,386.0,410,11325,11365,11168,11211,11200,111,0.0066,0.19672698212558568,0.19860881650288992
2020/02/27,2020/06/17,11200.0,put,1272,460.0,460.0,410,11325,11365,11168,11211,11200,111,0.0066,0.18714536251325214,0.18927909348296834
2020/02/27,2020/06/17,11400.0,call,52,362.0,362.0,410,11325,11365,11168,11211,11200,111,0.0066,0.18341294113642098,0.1813816282833926
2020/02/27,2020/06/17,11400.0,put,52,585.0,560.0,410,11325,11365,11168,11211,11200,111,0.0066,0.1827576197505016,0.19543177635549508
2020/02/27,2020/06/17,11600.0,put,390,680.0,680.0,410,11325,11365,11168,11211,11200,111,0.0066,0.18094641074770984,0.18381405536289142
2020/02/27,2020/06/17,11800.0,call,180,198.0,198.0,410,11325,11365,11168,11211,11200,111,0.0066,0.1716493093379192,0.1700907779199641
2020/02/27,2020/06/17,11800.0,put,678,805.0,805.0,410,11325,11365,11168,11211,11200,111,0.0066,0.17542458653799015,0.1788525893303968
2020/02/27,2020/06/17,12000.0,call,314,142.0,142.0,410,11325,11365,11168,11211,11200,111,0.0066,0.16810269030342231,0.16671989504806245
2020/02/27,2020/06/17,12000.0,put,157,955.0,940.0,410,11325,11365,11168,11211,11200,111,0.0066,0.1678972263651381,0.17968248462796327
2020/02/27,2020/06/17,12200.0,call,56,96.0,96.0,410,11325,11365,11168,11211,11200,111,0.0066,0.16318923907221283,0.16196030049628568
2020/02/27,2020/06/17,12600.0,call,72,48.0,48.0,410,11325,11365,11168,11211,11200,111,0.0066,0.1635155812573039,0.1624907708378069
2020/02/27,2020/06/17,12800.0,call,61,35.5,35.5,410,11325,11365,11168,11211,11200,111,0.0066,0.16635845031651794,0.1654020834730337
2020/03/02,2020/06/17,8600.0,put,900,18.5,18.5,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.2594559987990729,0.25930998535963246
2020/03/02,2020/06/17,8800.0,put,203,19.0,19.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.24083601563225424,0.24068768610929012
2020/03/02,2020/06/17,9000.0,call,75,2040.0,2130.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.23239720114328308,
2020/03/02,2020/06/17,9000.0,put,203,27.0,27.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.23691652492981574,0.23675922494541882
2020/03/02,2020/06/17,9200.0,put,48,35.0,35.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.22900008611522377,0.22883450395456456
2020/03/02,2020/06/17,9400.0,put,656,43.5,43.5,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.21894894772674134,0.21877491693962642
2020/03/02,2020/06/17,9600.0,put,322,59.0,59.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.21377037896806517,0.2135841147085333
2020/03/02,2020/06/17,9800.0,put,253,85.0,85.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.21329969994816886,0.21309693916310268
2020/03/02,2020/06/17,10000.0,put,462,112.0,112.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.208063272753243,0.20784391885975875
2020/03/02,2020/06/17,10200.0,put,559,144.0,144.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.2015792298800344,0.20134083409429115
2020/03/02,2020/06/17,10400.0,put,732,195.0,195.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.20086915376692355,0.20060515173917098
2020/03/02,2020/06/17,10600.0,put,311,262.0,262.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.2021462002675762,0.20185132541441736
2020/03/02,2020/06/17,10800.0,put,6349,310.0,310.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.1892748400874993,0.18894737678294637
2020/03/02,2020/06/17,11000.0,put,3691,386.0,386.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.18366519312181395,0.18329311978219898
2020/03/02,2020/06/17,11200.0,call,130,390.0,390.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.18059259896216195,0.18099763543142486
2020/03/02,2020/06/17,11200.0,put,478,485.0,485.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.18189135638765402,0.18146243355063366
2020/03/02,2020/06/17,11400.0,call,89,303.0,303.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.17854094838665188,0.17889343985657633
2020/03/02,2020/06/17,11400.0,put,371,600.0,600.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.1808274532525558,0.18032720180655995
2020/03/02,2020/06/17,11600.0,call,60,220.0,220.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.1718980827165202,0.17220521896472926
2020/03/02,2020/06/17,12400.0,call,73,55.0,55.0,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.1649988244886408,0.165197133186336
2020/03/02,2020/06/17,12600.0,call,51,38.5,38.5,511,10978,11201,10950,11106,11108,107,0.0040999999999999,0.165766507005689,0.16594923182920127
2020/03/03,2020/06/17,8600.0,put,136,13.5,16.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.2639075228451369,0.25652103540774107
2020/03/03,2020/06/17,8800.0,put,76,21.0,21.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.2567151430845101,0.2567151430845101
2020/03/03,2020/06/17,9000.0,call,50,2290.0,2260.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.2294665642164576,0.2811446164924267
2020/03/03,2020/06/17,9000.0,put,54,23.5,23.5,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.24203139765224094,0.24203139765224094
2020/03/03,2020/06/17,9200.0,put,88,35.0,31.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.23510671723135834,0.24133736509999754
2020/03/03,2020/06/17,9400.0,put,744,44.0,44.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.23243565757122722,0.23243565757122722
2020/03/03,2020/06/17,9600.0,call,60,1710.0,1700.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.22528839599163045,0.23540223338824418
2020/03/03,2020/06/17,9800.0,put,41,77.0,77.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.22125683146611785,0.22125683146611785
2020/03/03,2020/06/17,10000.0,put,191,99.0,99.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.21449922401734162,0.21449922401734162
2020/03/03,2020/06/17,10200.0,put,116,131.0,131.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.2105129810067959,0.2105129810067959
2020/03/03,2020/06/17,10400.0,put,357,173.0,173.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.20759264876398248,0.20759264876398248
2020/03/03,2020/06/17,10600.0,call,31,875.0,860.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.20020494276540876,0.20760921060935814
2020/03/03,2020/06/17,10600.0,put,33,216.0,216.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.2003202911505705,0.2003202911505705
2020/03/03,2020/06/17,10800.0,put,72,271.0,271.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.1942239029002773,0.1942239029002773
2020/03/03,2020/06/17,11000.0,call,37,585.0,585.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.18940181154215543,0.18940181154215543
2020/03/03,2020/06/17,11000.0,put,85,345.0,345.0,255,11234,11300,11216,11245,11245,106,0.0040999999999999,0.19142195460011893,0.19142195460011893
